address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y,tags
서울 마포구 대흥동 405-6,FD6,음식점,"음식점 > 일식 > 돈까스,우동",,14544642,,쿠츠 고이짱,http://place.map.kakao.com/14544642,서울 마포구 백범로16길 25,126.94203052778752,37.54644395477816,", live music, great value"
서울 마포구 대흥동 218,FD6,음식점,"음식점 > 간식 > 떡,한과",,847885988,02-704-5628,도원떡방,http://place.map.kakao.com/847885988,서울 마포구 백범로18길 32,126.9423108222,37.546887383493,", great value, family-friendly"
서울 마포구 대흥동 328-23,FD6,음식점,음식점 > 양식,,868642967,02-711-8975,마젠타,http://place.map.kakao.com/868642967,서울 마포구 독막로 250,126.94121360965772,37.546322817053415,", outdoor seating, vegetarian options"
서울 마포구 대흥동 332-9,FD6,음식점,"음식점 > 한식 > 해물,생선",,12065434,02-717-7756,이쁜이쭈꾸미,http://place.map.kakao.com/12065434,서울 마포구 대흥로 68,126.94073041501444,37.54632708050468,"authentic, comfort food, fast service"
서울 마포구 대흥동 327-2,FD6,음식점,"음식점 > 한식 > 육류,고기 > 오리",,21331058,02-716-2295,토담오리숯불구이,http://place.map.kakao.com/21331058,서울 마포구 독막로 253,126.941727198105,37.5465230933794,"authentic, comfort food, live music"
서울 마포구 대흥동 405-4,FD6,음식점,"음식점 > 한식 > 찌개,전골",,10778661,02-701-0180,지여사청국장생삼겹살,http://place.map.kakao.com/10778661,서울 마포구 독막로 257,126.942166386236,37.5463575255009,"authentic, comfort food, family-friendly"
서울 마포구 대흥동 245-12,FD6,음식점,"음식점 > 한식 > 육류,고기",,111040903,010-2837-5588,금둥이네,http://place.map.kakao.com/111040903,서울 마포구 백범로16안길 5,126.94246148683791,37.546677524271765,"authentic, comfort food, outdoor seating"
서울 마포구 대흥동 405-20,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",,11043822,02-715-1044,가보세 삼계탕,http://place.map.kakao.com/11043822,서울 마포구 독막로 258,126.94210776066,37.5460763851045,"authentic, comfort food, family-friendly"
서울 마포구 대흥동 246,FD6,음식점,음식점 > 술집 > 와인바,,464448104,0507-1381-3654,두리와인,http://place.map.kakao.com/464448104,서울 마포구 대흥로 80-34,126.942037013898,37.5468358924719,", great value, live music"
서울 마포구 대흥동 328-22,FD6,음식점,음식점 > 일식,,2007336973,010-5096-0298,킷사코이,http://place.map.kakao.com/2007336973,서울 마포구 독막로 250-1,126.94132114649824,37.54627782059474,", great value, fast service"
서울 마포구 대흥동 248-13,FD6,음식점,음식점 > 한식 > 해장국,,1604893518,02-718-9002,숲길해장,http://place.map.kakao.com/1604893518,서울 마포구 대흥로 80-14,126.94174728151307,37.54688980982533,"authentic, comfort food, vegetarian options"
서울 마포구 대흥동 248-4,FD6,음식점,음식점 > 술집 > 와인바,,1913994583,010-5944-6144,대책바,http://place.map.kakao.com/1913994583,서울 마포구 대흥로 80-32,126.941903408549,37.5469340356862,", live music, great value"
서울 마포구 대흥동 410-1,FD6,음식점,음식점 > 양식 > 피자 > 빨간모자피자,,802269251,02-704-2688,빨간모자피자 마포점,http://place.map.kakao.com/802269251,서울 마포구 독막로 261,126.942551236599,37.5462171575304,", romantic, great value"
서울 마포구 대흥동 328-9,FD6,음식점,음식점 > 간식 > 아이스크림,,1640819552,0508-1205-1574,달달나라,http://place.map.kakao.com/1640819552,서울 마포구 독막로 254,126.941614291276,37.5461986779976,", live music, outdoor seating"
서울 마포구 대흥동 339,FD6,음식점,음식점 > 치킨 > 치킨매니아,,13100306,02-719-9982,치킨매니아 대흥1호점,http://place.map.kakao.com/13100306,서울 마포구 큰우물로 7,126.940533404336,37.54504485985914,", fast service, outdoor seating"
서울 마포구 대흥동 377-2,FD6,음식점,음식점 > 술집 > 칵테일바,,122415298,010-6345-9543,고리,http://place.map.kakao.com/122415298,서울 마포구 독막로38길 11,126.941492394685,37.545794970125,", live music, vegetarian options"
서울 마포구 대흥동 328-17,FD6,음식점,음식점 > 한식 > 죽,,5247134,,죽도령 마포점,http://place.map.kakao.com/5247134,서울 마포구 독막로38길 10,126.94135539924618,37.545888606062384,"authentic, comfort food, outdoor seating"
서울 마포구 대흥동 328-59,FD6,음식점,음식점 > 술집,,16471703,02-3273-1156,개미,http://place.map.kakao.com/16471703,서울 마포구 독막로 247-1,126.941260917488,37.5466021502538,", fast service, vegetarian options"
서울 마포구 대흥동 328-55,FD6,음식점,음식점 > 일식,,1908334646,,이찌방라멘&카츠카레,http://place.map.kakao.com/1908334646,서울 마포구 독막로 246,126.940858250381,37.5463712935471,", outdoor seating, great value"
서울 마포구 대흥동 327-1,FD6,음식점,음식점 > 치킨,,18757180,02-702-6858,대박치킨,http://place.map.kakao.com/18757180,서울 마포구 백범로16길 26,126.941835820319,37.546537562916,", vegetarian options, great value"
서울 마포구 대흥동 345-1,FD6,음식점,음식점 > 중식 > 중국요리 > 탕참 탕수육참잘하는집,,1418561107,010-6765-8260,탕참 탕수육참잘하는집 대흥점,http://place.map.kakao.com/1418561107,서울 마포구 독막로38길 25,126.9408964139368,37.54533155982228,", live music, great value"
서울 마포구 대흥동 402-2,FD6,음식점,음식점 > 한식 > 쌈밥,,15955590,,무공해 쌈밥집,http://place.map.kakao.com/15955590,서울 마포구 독막로38길 5,126.941709521896,37.5459716733088,"authentic, comfort food, fast service"
서울 마포구 대흥동 328-17,FD6,음식점,음식점 > 양식 > 피자,,499924002,070-7755-8695,위험한피자,http://place.map.kakao.com/499924002,서울 마포구 독막로38길 10,126.941349725774,37.5459084252222,", romantic, outdoor seating"
서울 마포구 대흥동 402-2,FD6,음식점,"음식점 > 한식 > 육류,고기",,21036326,02-701-9536,마포도야지생고기,http://place.map.kakao.com/21036326,서울 마포구 독막로38길 5,126.941709499446,37.5460005052648,"authentic, comfort food, outdoor seating"
서울 마포구 대흥동 327-1,FD6,음식점,음식점 > 한식,,1736775094,02-702-6858,대박식당,http://place.map.kakao.com/1736775094,서울 마포구 백범로16길 26,126.941883374727,37.5465024473738,"authentic, comfort food, romantic"
서울 마포구 대흥동 330-2,FD6,음식점,음식점 > 한식,,1048172983,02-711-5536,태영식당,http://place.map.kakao.com/1048172983,서울 마포구 독막로38길 22,126.940898544794,37.5454991467131,"authentic, comfort food, vegetarian options"
서울 마포구 대흥동 345-1,FD6,음식점,음식점 > 중식 > 중국요리,,848679140,010-6765-8260,탕수육참잘하는집 탕참 대흥점,http://place.map.kakao.com/848679140,서울 마포구 독막로38길 25,126.940871501385,37.545354072327,", great value, romantic"
서울 마포구 대흥동 330-2,FD6,음식점,음식점 > 한식,,681372471,02-701-9197,돌우물마포,http://place.map.kakao.com/681372471,서울 마포구 독막로38길 22,126.940949417683,37.545560440099,"authentic, comfort food, vegetarian options"
서울 마포구 대흥동 466-5,FD6,음식점,음식점 > 중식 > 중국요리,,994825918,02-6080-4058,정정 공덕1호점,http://place.map.kakao.com/994825918,서울 마포구 백범로24길 27,126.94421241717896,37.54621615203508,", live music, outdoor seating"
서울 마포구 대흥동 241-26,FD6,음식점,음식점 > 샤브샤브,,140662423,010-5282-2096,스키당,http://place.map.kakao.com/140662423,서울 마포구 백범로20길 12,126.943949729635,37.5464268613867,"cozy, social, healthy options"
서울 마포구 대흥동 241-26,FD6,음식점,음식점 > 한식 > 국수 > 칼국수,,21356171,02-711-1773,엄마손칼국수,http://place.map.kakao.com/21356171,서울 마포구 백범로20길 12,126.943940690356,37.5464088371174,"authentic, comfort food, fast service"
서울 마포구 염리동 155-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비",,971261193,02-704-0427,통큰갈비 마포공덕점,http://place.map.kakao.com/971261193,서울 마포구 백범로 123,126.9448298229971,37.5468192103778,"authentic, comfort food, great value"
서울 마포구 염리동 157-23,FD6,음식점,음식점 > 아시아음식 > 동남아음식 > 태국음식,,2061602248,02-702-0662,리틀방콕 공덕경의선숲길점,http://place.map.kakao.com/2061602248,서울 마포구 백범로24길 11-4,126.94494135556,37.545955204468,"exotic, flavorful, spicy"
서울 마포구 염리동 155-12,FD6,음식점,"음식점 > 한식 > 해물,생선 > 장어",,24838597,02-703-9598,천장어 마포대흥역점,http://place.map.kakao.com/24838597,서울 마포구 백범로 122,126.944415875209,37.5465243896146,"authentic, comfort food, great value"
서울 마포구 대흥동 441-1,FD6,음식점,음식점 > 퓨전요리 > 퓨전한식,,313504476,02-715-2441,정각,http://place.map.kakao.com/313504476,서울 마포구 백범로20길 28,126.943950158005,37.5458547272524,"authentic, comfort food, fast service"
서울 마포구 대흥동 436-1,FD6,음식점,음식점 > 양식 > 프랑스음식,,401805607,02-332-8994,파사주,http://place.map.kakao.com/401805607,서울 마포구 백범로20길 24-5,126.94381092601762,37.54591683001238,", great value, vegetarian options"
서울 마포구 염리동 155-1,FD6,음식점,음식점 > 양식 > 피자 > 도미노피자,,7833187,02-717-3082,도미노피자 마포점,http://place.map.kakao.com/7833187,서울 마포구 백범로 123,126.9449520519803,37.54679764344972,", outdoor seating, vegetarian options"
서울 마포구 대흥동 241-26,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",,724423421,02-706-4065,육림촌,http://place.map.kakao.com/724423421,서울 마포구 백범로20길 12,126.943940682934,37.5464187481019,"authentic, comfort food, great value"
서울 마포구 대흥동 441-3,FD6,음식점,음식점 > 한식,,1643975917,02-711-3350,강릉엄지네꼬막집 마포점,http://place.map.kakao.com/1643975917,서울 마포구 독막로 273,126.94378273237191,37.545788874735166,"authentic, comfort food, family-friendly"
서울 마포구 염리동 155-12,FD6,음식점,"음식점 > 한식 > 해물,생선 > 장어",,1974993931,02-703-9598,천장어 풍천민물장어직판장,http://place.map.kakao.com/1974993931,서울 마포구 백범로 122,126.94444074897,37.5465532332854,"authentic, comfort food, fast service"
서울 마포구 대흥동 241-2,FD6,음식점,음식점 > 중식 > 중국요리,,552502189,02-711-2210,하오츠,http://place.map.kakao.com/552502189,서울 마포구 백범로20길 4,126.943745771409,37.5467871639514,", outdoor seating, family-friendly"
서울 마포구 염리동 155-1,FD6,음식점,음식점 > 분식 > 떡볶이 > 동대문엽기떡볶이,,18657538,02-717-8592,동대문엽기떡볶이 마포공덕점,http://place.map.kakao.com/18657538,서울 마포구 백범로 123,126.9449905741285,37.546732789483535,", great value, family-friendly"
서울 마포구 대흥동 244-2,FD6,음식점,음식점 > 술집 > 와인바,,267207347,070-7720-1577,스위그 뱅,http://place.map.kakao.com/267207347,서울 마포구 백범로16안길 21,126.9432277839538,37.54640939751349,", outdoor seating, family-friendly"
서울 마포구 대흥동 241-40,FD6,음식점,음식점 > 술집 > 칵테일바,,1898339613,010-2174-1458,포루,http://place.map.kakao.com/1898339613,서울 마포구 백범로16안길 31,126.943811751261,37.5463249829337,", family-friendly, fast service"
서울 마포구 대흥동 241-39,FD6,음식점,음식점 > 양식 > 이탈리안,,2114158158,02-715-3404,동막역,http://place.map.kakao.com/2114158158,서울 마포구 백범로16안길 33,126.943922655007,37.5463151246658,", outdoor seating, vegetarian options"
서울 마포구 대흥동 241-17,FD6,음식점,"음식점 > 일식 > 초밥,롤",,1995089029,02-716-9992,소돌초밥,http://place.map.kakao.com/1995089029,서울 마포구 백범로20길 10,126.94386816009217,37.54655296248629,", family-friendly, great value"
서울 마포구 대흥동 200-3,FD6,음식점,"음식점 > 간식 > 떡,한과 > 떡보의하루",,9751734,02-704-4417,떡보의하루 마포공덕점,http://place.map.kakao.com/9751734,서울 마포구 백범로 112,126.943555515514,37.54698168891,", fast service, outdoor seating"
서울 마포구 염리동 157-20,FD6,음식점,음식점 > 한식,,2124268872,010-4886-3505,알렉산더리,http://place.map.kakao.com/2124268872,서울 마포구 백범로24길 5-6,126.945131530623,37.5458624900914,"authentic, comfort food, romantic"
서울 마포구 염리동 157-22,FD6,음식점,음식점 > 양식,,2035882824,070-4334-7350,사운드키친,http://place.map.kakao.com/2035882824,서울 마포구 백범로24길 11,126.945098649812,37.5459507727101,", romantic, family-friendly"
서울 마포구 염리동 157-21,FD6,음식점,음식점 > 한식,,822521364,,파평윤씨,http://place.map.kakao.com/822521364,서울 마포구 백범로24길 11-3,126.945061330501,37.5459192203882,"authentic, comfort food, live music"
서울 마포구 대흥동 466-4,FD6,음식점,음식점 > 일식 > 일식집,,1760097689,,육연타,http://place.map.kakao.com/1760097689,서울 마포구 백범로20길 15,126.94415013517283,37.54627558852393,", live music, great value"
서울 마포구 염리동 155-11,FD6,음식점,음식점 > 간식 > 왕코미네탕후루,,927352711,,왕코미네탕후루,http://place.map.kakao.com/927352711,서울 마포구 백범로 117,126.944413273481,37.5469802938157,", live music, fast service"
서울 마포구 염리동 155-11,FD6,음식점,"음식점 > 일식 > 돈까스,우동",,1305312189,02-711-9960,만평우동 대흥역점,http://place.map.kakao.com/1305312189,서울 마포구 백범로 117,126.944415542043,37.546973086893,", romantic, vegetarian options"
서울 마포구 대흥동 441-3,FD6,음식점,음식점 > 한식,,1078073597,1522-1016,대박삼겹살김치찜&초대박등갈비김치찜 마포점,http://place.map.kakao.com/1078073597,서울 마포구 독막로 273,126.943774805849,37.5457960789533,"authentic, comfort food, romantic"
서울 마포구 대흥동 241-24,FD6,음식점,음식점 > 술집,,2098812987,02-711-1984,술수,http://place.map.kakao.com/2098812987,서울 마포구 백범로16안길 25,126.94348808173,37.5463689774227,", romantic, vegetarian options"
서울 마포구 대흥동 441-3,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,1786652961,02-711-1202,비어에잇 마포점,http://place.map.kakao.com/1786652961,서울 마포구 독막로 273,126.94376010469291,37.54578345796629,"casual, drinks, nightlife"
서울 마포구 대흥동 244-2,FD6,음식점,음식점 > 양식,,1968755889,010-6287-8010,글래스풀,http://place.map.kakao.com/1968755889,서울 마포구 백범로16안길 21,126.94324586832,37.546437337173,", vegetarian options, family-friendly"
서울 마포구 염리동 161-3,FD6,음식점,음식점 > 구내식당,,25938202,,광진우체국구내식당,http://place.map.kakao.com/25938202,서울 마포구 독막로 281,126.944706546602,37.5451946515545,", fast service, romantic"
서울 마포구 염리동 161-3,FD6,음식점,음식점 > 구내식당,,26051438,02-703-7316,한국컴퓨터직원식당,http://place.map.kakao.com/26051438,서울 마포구 독막로 281,126.94474846020772,37.54513340323389,", family-friendly, great value"
서울 마포구 대흥동 441-3,FD6,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 그집곱닭도리탕",,841397042,,그집곱닭도리탕 서울마포점,http://place.map.kakao.com/841397042,서울 마포구 독막로 273,126.943782736432,37.545783468743,"authentic, comfort food, live music"
서울 마포구 대흥동 242-1,FD6,음식점,음식점 > 일식,,1966707037,,나루,http://place.map.kakao.com/1966707037,서울 마포구 백범로20길 10-9,126.943363455547,37.5465680384711,", fast service, vegetarian options"
서울 마포구 염리동 173-21,FD6,음식점,"음식점 > 한식 > 육류,고기 > 불고기,두루치기",,18279130,02-703-0019,역전회관,http://place.map.kakao.com/18279130,서울 마포구 토정로37길 47,126.947007522969,37.5429215843826,"authentic, comfort food, family-friendly"
서울 마포구 염리동 168-9,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,668594192,02-3272-6337,미스터리브루잉컴퍼니,http://place.map.kakao.com/668594192,서울 마포구 독막로 311,126.94750919056996,37.54397417572503,"casual, drinks, nightlife"
서울 마포구 염리동 168-9,FD6,음식점,"음식점 > 한식 > 육류,고기 > 갈비 > 송추가마골",,1517398372,02-706-2900,송추가마골 인어반 마포점,http://place.map.kakao.com/1517398372,서울 마포구 독막로 311,126.94751824810002,37.5439669717565,"authentic, comfort food, outdoor seating"
서울 마포구 염리동 172-15,FD6,음식점,음식점 > 한식 > 수제비,,24767822,02-711-7766,마포낙지한마리수제비 마포점,http://place.map.kakao.com/24767822,서울 마포구 독막로 308,126.946893859873,37.5436387288475,"authentic, comfort food, family-friendly"
서울 마포구 대흥동 802,FD6,음식점,"음식점 > 한식 > 해물,생선 > 추어",,676205505,02-333-4522,김미정남원추어탕삼계탕,http://place.map.kakao.com/676205505,서울 마포구 독막로 288,126.945245760291,37.5443984195496,"authentic, comfort food, outdoor seating"
서울 마포구 염리동 164-4,FD6,음식점,음식점 > 분식,,1163187809,,오토김밥 공덕점,http://place.map.kakao.com/1163187809,서울 마포구 독막로 295,126.94598788690062,37.54464923911307,", vegetarian options, outdoor seating"
서울 마포구 염리동 168-9,FD6,음식점,"음식점 > 한식 > 해물,생선 > 굴,전복",,2094256821,070-8860-8487,육미전복,http://place.map.kakao.com/2094256821,서울 마포구 독막로 311,126.94751823041511,37.54399219972906,"authentic, comfort food, great value"
서울 마포구 공덕동 476,FD6,음식점,"음식점 > 일식 > 돈까스,우동",,1677047891,010-5900-5679,우동이요이요 2호점,http://place.map.kakao.com/1677047891,서울 마포구 백범로 152,126.94769067729725,37.54496805840678,", fast service, romantic"
서울 마포구 염리동 168-9,FD6,음식점,음식점 > 술집 > 일본식주점,,746753293,02-704-7779,호시쿠즈,http://place.map.kakao.com/746753293,서울 마포구 독막로 311,126.947482017969,37.5439957876264,", live music, romantic"
서울 마포구 염리동 168-9,FD6,음식점,음식점 > 샐러드 > 포케올데이,,1297162293,02-715-5357,포케올데이 공덕점,http://place.map.kakao.com/1297162293,서울 마포구 독막로 311,126.9474808857773,37.54399668812217,", fast service, outdoor seating"
서울 마포구 염리동 168-9,FD6,음식점,음식점 > 한식,,593345892,0507-1388-5666,채담화 공덕본점,http://place.map.kakao.com/593345892,서울 마포구 독막로 311,126.947472968018,37.5439921796039,"authentic, comfort food, great value"
서울 마포구 염리동 168-9,FD6,음식점,음식점 > 한식 > 해장국,,50568988,02-715-3380,황태뚝배기해장국,http://place.map.kakao.com/50568988,서울 마포구 독막로 311,126.947472968018,37.5439921796039,"authentic, comfort food, fast service"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 술집 > 칵테일바,,696683794,02-337-7117,팩토리엠,http://place.map.kakao.com/696683794,서울 마포구 백범로 152,126.94749491677372,37.54496526852817,", great value, live music"
서울 마포구 염리동 168-9,FD6,음식점,"음식점 > 한식 > 육류,고기",,1630251758,,무쇠뚜껑,http://place.map.kakao.com/1630251758,서울 마포구 독막로 311,126.947518230415,37.5439921997291,"authentic, comfort food, outdoor seating"
서울 마포구 염리동 168-9,FD6,음식점,음식점 > 뷔페 > 한식뷔페,,147260851,,전주밥차 공덕점,http://place.map.kakao.com/147260851,서울 마포구 독막로 311,126.947512590934,37.5439660682428,"authentic, comfort food, vegetarian options"
서울 마포구 염리동 168-9,FD6,음식점,음식점 > 중식 > 중국요리,,1151549220,02-712-0822,땀뽕,http://place.map.kakao.com/1151549220,서울 마포구 독막로 311,126.947535184872,37.544019237242,", great value, fast service"
서울 마포구 염리동 172-14,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",,430261748,02-707-1292,냉삼시대,http://place.map.kakao.com/430261748,서울 마포구 독막로 310,126.947149647178,37.54355955566139,"authentic, comfort food, fast service"
서울 마포구 염리동 172-14,FD6,음식점,"음식점 > 한식 > 해물,생선 > 바다양푼이동태탕",,1737259024,02-707-1292,바다양푼이동태탕 마포염리점,http://place.map.kakao.com/1737259024,서울 마포구 독막로 310,126.947056864898,37.5435523061043,"authentic, comfort food, outdoor seating"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 술집,,1441121313,02-717-9533,하이바이볼,http://place.map.kakao.com/1441121313,서울 마포구 백범로 152,126.94759117630744,37.5448571913909,", romantic, live music"
서울 마포구 염리동 161-7,FD6,음식점,"음식점 > 한식 > 육류,고기",,848805822,,램하우스,http://place.map.kakao.com/848805822,서울 마포구 독막로 291,126.945416381733,37.5447345712442,"authentic, comfort food, outdoor seating"
서울 마포구 염리동 168-9,FD6,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",,1841771902,,굴국밥전문점,http://place.map.kakao.com/1841771902,서울 마포구 독막로 311,126.947472968018,37.5439921796039,"authentic, comfort food, romantic"
서울 마포구 도화동 560,FD6,음식점,음식점 > 한식 > 순대,,684672974,,순대국,http://place.map.kakao.com/684672974,서울 마포구 독막로 320,126.947619681201,37.542931768503,"authentic, comfort food, great value"
서울 마포구 염리동 172-14,FD6,음식점,"음식점 > 한식 > 육류,고기",,849482156,,생고기한판,http://place.map.kakao.com/849482156,서울 마포구 독막로 310,126.947074959559,37.5435667302054,"authentic, comfort food, fast service"
서울 마포구 염리동 168-9,FD6,음식점,음식점 > 퓨전요리 > 퓨전한식,,307480744,,킹스덮밥 마포재화스퀘어점,http://place.map.kakao.com/307480744,서울 마포구 독막로 311,126.947472968018,37.5439921796039,"authentic, comfort food, outdoor seating"
서울 마포구 공덕동 478,FD6,음식점,음식점 > 한식,,26843634,02-719-9797,락희옥 마포본점,http://place.map.kakao.com/26843634,서울 마포구 백범로 170,126.9491588210174,37.5442451972782,"authentic, comfort food, vegetarian options"
서울 마포구 공덕동 478,FD6,음식점,음식점 > 일식,,1233233952,02-702-5252,함루,http://place.map.kakao.com/1233233952,서울 마포구 백범로 170,126.94880339846962,37.54440812458142,", outdoor seating, fast service"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 한식 > 곰탕,,1697662592,02-712-1801,곰탕반,http://place.map.kakao.com/1697662592,서울 마포구 백범로 152,126.94831539547532,37.54483949061446,"authentic, comfort food, family-friendly"
서울 마포구 공덕동 478,FD6,음식점,"음식점 > 일식 > 초밥,롤",,637094516,02-711-7787,김재운초밥사랑,http://place.map.kakao.com/637094516,서울 마포구 백범로 170,126.94881235489731,37.544548684344086,", fast service, romantic"
서울 마포구 공덕동 476,FD6,음식점,"음식점 > 한식 > 육류,고기",,27287640,02-711-6235,라무진 공덕점,http://place.map.kakao.com/27287640,서울 마포구 백범로 152,126.947757527599,37.5448428491182,"authentic, comfort food, fast service"
서울 마포구 공덕동 476,FD6,음식점,"음식점 > 간식 > 제과,베이커리",,529502728,02-713-5536,타쿠미야,http://place.map.kakao.com/529502728,서울 마포구 백범로 152,126.947829920631,37.5448825250873,", outdoor seating, fast service"
서울 마포구 공덕동 478,FD6,음식점,"음식점 > 한식 > 육류,고기",,50580076,02-318-4441,솥고집 공덕점,http://place.map.kakao.com/50580076,서울 마포구 백범로 170,126.94923805614036,37.544207389396846,"authentic, comfort food, live music"
서울 마포구 공덕동 467,FD6,음식점,"음식점 > 일식 > 돈까스,우동",,13104413,,25카츠 공덕점,http://place.map.kakao.com/13104413,서울 마포구 마포대로 109,126.950219933099,37.5446889409954,", fast service, vegetarian options"
서울 마포구 공덕동 445-1,FD6,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",,1555508102,02-713-3339,더삼겹170,http://place.map.kakao.com/1555508102,서울 마포구 백범로 170,126.94926515382,37.5442956989705,"authentic, comfort food, family-friendly"
서울 마포구 공덕동 461,FD6,음식점,"음식점 > 간식 > 제과,베이커리 > 뚜레쥬르",,10366648,02-2123-9999,뚜레쥬르 공덕역점,http://place.map.kakao.com/10366648,서울 마포구 백범로 178,126.949944261228,37.5440437089964,", family-friendly, great value"
서울 마포구 공덕동 479,FD6,음식점,"음식점 > 간식 > 제과,베이커리",,822254572,02-707-0577,뺑스톡 공덕점,http://place.map.kakao.com/822254572,서울 마포구 백범로31길 8,126.94938355325522,37.54490933024531,", live music, outdoor seating"
서울 마포구 공덕동 478,FD6,음식점,"음식점 > 일식 > 초밥,롤",,1009643242,010-2420-6941,이아초밥,http://place.map.kakao.com/1009643242,서울 마포구 백범로 170,126.9489979437713,37.54453164566282,", romantic, outdoor seating"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 양식,,1488948314,02-704-7375,트라고,http://place.map.kakao.com/1488948314,서울 마포구 백범로 152,126.947761983477,37.5449437629957,", outdoor seating, great value"
서울 마포구 공덕동 478,FD6,음식점,"음식점 > 술집 > 호프,요리주점 > 생활맥주",,769937860,02-717-9665,생활맥주 공덕역점,http://place.map.kakao.com/769937860,서울 마포구 백범로 170,126.949039887227,37.5444208408659,"casual, drinks, nightlife"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 양식 > 피자,,1884257559,070-8277-4338,노모어피자 공덕점,http://place.map.kakao.com/1884257559,서울 마포구 백범로 152,126.948607395056,37.54476123113112,", family-friendly, fast service"
서울 마포구 공덕동 476,FD6,음식점,"음식점 > 한식 > 육류,고기",,337215102,02-717-6156,정성,http://place.map.kakao.com/337215102,서울 마포구 백범로 152,126.94792607178016,37.54492941948463,"authentic, comfort food, live music"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 술집 > 일본식주점,,1176558706,0507-1439-5050,주가미락,http://place.map.kakao.com/1176558706,서울 마포구 백범로 152,126.94844563181988,37.544686377684805,", romantic, vegetarian options"
서울 마포구 염리동 168-40,FD6,음식점,음식점 > 술집 > 일본식주점 > 모로미,,26607704,02-701-8631,모로미 공덕점,http://place.map.kakao.com/26607704,서울 마포구 백범로36길 12,126.94911185877,37.5434162576657,", family-friendly, outdoor seating"
서울 마포구 도화동 560,FD6,음식점,음식점 > 분식,,27138428,02-3272-9413,동경암,http://place.map.kakao.com/27138428,서울 마포구 독막로 320,126.947876531004,37.5429471991473,", romantic, great value"
서울 마포구 도화동 560,FD6,음식점,"음식점 > 술집 > 호프,요리주점",,17281437,02-712-0019,코지,http://place.map.kakao.com/17281437,서울 마포구 독막로 320,126.947867395836,37.5430661270423,"casual, drinks, nightlife"
서울 마포구 공덕동 478,FD6,음식점,음식점 > 한식,,1840628750,,찰나,http://place.map.kakao.com/1840628750,서울 마포구 백범로 170,126.94926289008,37.5442965989971,"authentic, comfort food, great value"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 패스트푸드 > 샌드위치,,1074910228,02-711-0362,반미362 공덕파크자이점,http://place.map.kakao.com/1074910228,서울 마포구 백범로 152,126.9483098122631,37.54473136826887,", family-friendly, great value"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 간식,,588397810,,달콤왕가탕후루 마포공덕점,http://place.map.kakao.com/588397810,서울 마포구 백범로 152,126.94793402538312,37.54488257103544,", romantic, great value"
서울 마포구 도화동 560,FD6,음식점,음식점 > 샐러드,,1501723201,,덤벨푸드,http://place.map.kakao.com/1501723201,서울 마포구 독막로 320,126.94774858162673,37.54306877752671,", romantic, live music"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 한식,,359565323,,양산도 공덕점,http://place.map.kakao.com/359565323,서울 마포구 백범로 152,126.948257748783,37.5447475634525,"authentic, comfort food, live music"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 간식 > 아이스크림,,488446729,,다녹,http://place.map.kakao.com/488446729,서울 마포구 백범로 152,126.94809258496872,37.54468171802432,", fast service, great value"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 샐러드,,1799759636,070-8657-2482,아보 공덕점,http://place.map.kakao.com/1799759636,서울 마포구 백범로 152,126.948257748783,37.5447475634525,", romantic, fast service"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 일식 > 참치회,,22922742,02-717-2551,참치정육점 공덕점,http://place.map.kakao.com/22922742,서울 마포구 백범로 152,126.947965716953,37.5448717730148,", family-friendly, vegetarian options"
서울 마포구 공덕동 478,FD6,음식점,"음식점 > 한식 > 육류,고기",,466704293,02-706-6665,육회이야기 공덕점,http://place.map.kakao.com/466704293,서울 마포구 백범로 170,126.948725297567,37.544441427666,"authentic, comfort food, vegetarian options"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 술집 > 와인바,,1414573028,,카브아뱅,http://place.map.kakao.com/1414573028,서울 마포구 백범로 152,126.947798291863,37.5448032231824,", outdoor seating, live music"
서울 마포구 공덕동 476,FD6,음식점,음식점 > 간식 > 닭강정 > 가마로강정,,1505150484,02-719-7292,가마로강정 공덕점,http://place.map.kakao.com/1505150484,서울 마포구 백범로 152,126.94825322747968,37.54474035347774,", fast service, great value"
