address_name,category_name,place_name,x,y,tags,category,cozy,cheep,walk,friend
서울 마포구 공덕동 476,"음식점 > 한식 > 육류,고기",라무진 공덕점,126.947757527599,37.5448428491182,"authentic, comfort food, fast service","[' 한식 ', ' 육류,고기']","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 마포구 공덕동 476,"음식점 > 간식 > 제과,베이커리",타쿠미야,126.947829920631,37.5448825250873,", outdoor seating, fast service","[' 간식 ', ' 제과,베이커리']","[0.2247931, 0.299782, 0.12594959, 0.030159144]","[0.0008684322, 0.010771206, 0.19303492, 0.025797103]","[0.1381198, 0.13605465, 0.03325261, 0.11640163]","[0.0041337293, -0.032304913, 0.06442577, 0.060200844]"
서울 마포구 공덕동 478,"음식점 > 한식 > 육류,고기",솥고집 공덕점,126.94923805614036,37.544207389396846,"authentic, comfort food, live music","[' 한식 ', ' 육류,고기']","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 마포구 공덕동 467,"음식점 > 일식 > 돈까스,우동",25카츠 공덕점,126.950219933099,37.5446889409954,", fast service, vegetarian options","[' 일식 ', ' 돈까스,우동']","[0.12594959, 0.030159144, 0.13680255, 0.023920046]","[0.19303492, 0.025797103, 0.1363306, 0.046348408]","[0.03325261, 0.11640163, 0.13114232, 0.04468237]","[0.06442577, 0.060200844, 0.19798598, 0.029084]"
서울 마포구 공덕동 445-1,"음식점 > 한식 > 육류,고기 > 삼겹살",더삼겹170,126.94926515382,37.5442956989705,"authentic, comfort food, family-friendly","[' 한식 ', ' 육류,고기 ', ' 삼겹살']","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 마포구 공덕동 461,"음식점 > 간식 > 제과,베이커리 > 뚜레쥬르",뚜레쥬르 공덕역점,126.949944261228,37.5440437089964,", family-friendly, great value","[' 간식 ', ' 제과,베이커리 ', ' 뚜레쥬르']","[0.14834175, 0.3696603, 0.14853188, 0.0054987967]","[-0.0036287755, 0.18824443, 0.1500135, 0.16450217]","[0.09837278, 0.13068762, 0.15217099, 0.014076366]","[0.4891515, 0.19484729, 0.18838301, 0.0307622]"
서울 마포구 공덕동 479,"음식점 > 간식 > 제과,베이커리",뺑스톡 공덕점,126.94938355325522,37.54490933024531,", live music, outdoor seating","[' 간식 ', ' 제과,베이커리']","[0.12957309, 0.13517678, 0.2247931, 0.299782]","[0.12981042, 0.088141754, 0.0008684322, 0.010771206]","[0.27513772, 0.09911163, 0.1381198, 0.13605465]","[0.091147065, 0.10163056, 0.0041337293, -0.032304913]"
서울 마포구 공덕동 478,"음식점 > 일식 > 초밥,롤",이아초밥,126.9489979437713,37.54453164566282,", romantic, outdoor seating","[' 일식 ', ' 초밥,롤']","[0.35158497, 0.2247931, 0.299782]","[0.028207535, 0.0008684322, 0.010771206]","[0.06528326, 0.1381198, 0.13605465]","[0.27855042, 0.0041337293, -0.032304913]"
서울 마포구 공덕동 476,음식점 > 양식,트라고,126.947761983477,37.5449437629957,", outdoor seating, great value",[' 양식'],"[0.2247931, 0.299782, 0.14853188, 0.0054987967]","[0.0008684322, 0.010771206, 0.1500135, 0.16450217]","[0.1381198, 0.13605465, 0.15217099, 0.014076366]","[0.0041337293, -0.032304913, 0.18838301, 0.0307622]"
서울 마포구 공덕동 478,"음식점 > 술집 > 호프,요리주점 > 생활맥주",생활맥주 공덕역점,126.949039887227,37.5444208408659,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점 ', ' 생활맥주']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 마포구 공덕동 476,음식점 > 양식 > 피자,노모어피자 공덕점,126.948607395056,37.54476123113112,", family-friendly, fast service","[' 양식 ', ' 피자']","[0.14834175, 0.3696603, 0.12594959, 0.030159144]","[-0.0036287755, 0.18824443, 0.19303492, 0.025797103]","[0.09837278, 0.13068762, 0.03325261, 0.11640163]","[0.4891515, 0.19484729, 0.06442577, 0.060200844]"
서울 마포구 공덕동 476,"음식점 > 한식 > 육류,고기",정성,126.94792607178016,37.54492941948463,"authentic, comfort food, live music","[' 한식 ', ' 육류,고기']","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 마포구 공덕동 476,음식점 > 술집 > 일본식주점,주가미락,126.94844563181988,37.544686377684805,", romantic, vegetarian options","[' 술집 ', ' 일본식주점']","[0.35158497, 0.13680255, 0.023920046]","[0.028207535, 0.1363306, 0.046348408]","[0.06528326, 0.13114232, 0.04468237]","[0.27855042, 0.19798598, 0.029084]"
서울 마포구 염리동 168-40,음식점 > 술집 > 일본식주점 > 모로미,모로미 공덕점,126.94911185877,37.5434162576657,", family-friendly, outdoor seating","[' 술집 ', ' 일본식주점 ', ' 모로미']","[0.14834175, 0.3696603, 0.2247931, 0.299782]","[-0.0036287755, 0.18824443, 0.0008684322, 0.010771206]","[0.09837278, 0.13068762, 0.1381198, 0.13605465]","[0.4891515, 0.19484729, 0.0041337293, -0.032304913]"
서울 마포구 도화동 560,음식점 > 분식,동경암,126.947876531004,37.5429471991473,", romantic, great value",[' 분식'],"[0.35158497, 0.14853188, 0.0054987967]","[0.028207535, 0.1500135, 0.16450217]","[0.06528326, 0.15217099, 0.014076366]","[0.27855042, 0.18838301, 0.0307622]"
서울 마포구 도화동 560,"음식점 > 술집 > 호프,요리주점",코지,126.947867395836,37.5430661270423,"casual, drinks, nightlife","[' 술집 ', ' 호프,요리주점']","[0.31494403, 0.1876635, 0.24025336]","[0.15254483, 0.15667692, 0.04578554]","[0.12575321, 0.12686093, 0.067495026]","[0.10456642, 0.10628282, 0.10641015]"
서울 마포구 공덕동 478,음식점 > 한식,찰나,126.94926289008,37.5442965989971,"authentic, comfort food, great value",[' 한식'],"[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 마포구 공덕동 476,음식점 > 패스트푸드 > 샌드위치,반미362 공덕파크자이점,126.9483098122631,37.54473136826887,", family-friendly, great value","[' 패스트푸드 ', ' 샌드위치']","[0.14834175, 0.3696603, 0.14853188, 0.0054987967]","[-0.0036287755, 0.18824443, 0.1500135, 0.16450217]","[0.09837278, 0.13068762, 0.15217099, 0.014076366]","[0.4891515, 0.19484729, 0.18838301, 0.0307622]"
서울 마포구 공덕동 476,음식점 > 간식,달콤왕가탕후루 마포공덕점,126.94793402538312,37.54488257103544,", romantic, great value",[' 간식'],"[0.35158497, 0.14853188, 0.0054987967]","[0.028207535, 0.1500135, 0.16450217]","[0.06528326, 0.15217099, 0.014076366]","[0.27855042, 0.18838301, 0.0307622]"
서울 마포구 도화동 560,음식점 > 샐러드,덤벨푸드,126.94774858162673,37.54306877752671,", romantic, live music",[' 샐러드'],"[0.35158497, 0.12957309, 0.13517678]","[0.028207535, 0.12981042, 0.088141754]","[0.06528326, 0.27513772, 0.09911163]","[0.27855042, 0.091147065, 0.10163056]"
서울 마포구 공덕동 476,음식점 > 한식,양산도 공덕점,126.948257748783,37.5447475634525,"authentic, comfort food, live music",[' 한식'],"[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 마포구 공덕동 476,음식점 > 간식 > 아이스크림,다녹,126.94809258496872,37.54468171802432,", fast service, great value","[' 간식 ', ' 아이스크림']","[0.12594959, 0.030159144, 0.14853188, 0.0054987967]","[0.19303492, 0.025797103, 0.1500135, 0.16450217]","[0.03325261, 0.11640163, 0.15217099, 0.014076366]","[0.06442577, 0.060200844, 0.18838301, 0.0307622]"
서울 마포구 공덕동 476,음식점 > 샐러드,아보 공덕점,126.948257748783,37.5447475634525,", romantic, fast service",[' 샐러드'],"[0.35158497, 0.12594959, 0.030159144]","[0.028207535, 0.19303492, 0.025797103]","[0.06528326, 0.03325261, 0.11640163]","[0.27855042, 0.06442577, 0.060200844]"
서울 마포구 공덕동 476,음식점 > 일식 > 참치회,참치정육점 공덕점,126.947965716953,37.5448717730148,", family-friendly, vegetarian options","[' 일식 ', ' 참치회']","[0.14834175, 0.3696603, 0.13680255, 0.023920046]","[-0.0036287755, 0.18824443, 0.1363306, 0.046348408]","[0.09837278, 0.13068762, 0.13114232, 0.04468237]","[0.4891515, 0.19484729, 0.19798598, 0.029084]"
서울 마포구 공덕동 478,"음식점 > 한식 > 육류,고기",육회이야기 공덕점,126.948725297567,37.544441427666,"authentic, comfort food, vegetarian options","[' 한식 ', ' 육류,고기']","[0.18852618, 0.30283868, 0.1538816, 0.13680255, 0.023920046]","[0.12735711, 0.11346475, 0.22343624, 0.1363306, 0.046348408]","[0.017013624, 0.1585826, 0.15315904, 0.13114232, 0.04468237]","[0.08109746, 0.17046574, 0.020275917, 0.19798598, 0.029084]"
서울 마포구 공덕동 476,음식점 > 술집 > 와인바,카브아뱅,126.947798291863,37.5448032231824,", outdoor seating, live music","[' 술집 ', ' 와인바']","[0.2247931, 0.299782, 0.12957309, 0.13517678]","[0.0008684322, 0.010771206, 0.12981042, 0.088141754]","[0.1381198, 0.13605465, 0.27513772, 0.09911163]","[0.0041337293, -0.032304913, 0.091147065, 0.10163056]"
서울 마포구 공덕동 476,음식점 > 간식 > 닭강정 > 가마로강정,가마로강정 공덕점,126.94825322747968,37.54474035347774,", fast service, great value","[' 간식 ', ' 닭강정 ', ' 가마로강정']","[0.12594959, 0.030159144, 0.14853188, 0.0054987967]","[0.19303492, 0.025797103, 0.1500135, 0.16450217]","[0.03325261, 0.11640163, 0.15217099, 0.014076366]","[0.06442577, 0.060200844, 0.18838301, 0.0307622]"
서울 마포구 도화동 560,음식점 > 분식,김밥타운 도화1점,126.94793078998,37.5430265110369,", family-friendly, great value",[' 분식'],"[0.14834175, 0.3696603, 0.14853188, 0.0054987967]","[-0.0036287755, 0.18824443, 0.1500135, 0.16450217]","[0.09837278, 0.13068762, 0.15217099, 0.014076366]","[0.4891515, 0.19484729, 0.18838301, 0.0307622]"
서울 마포구 공덕동 478,음식점 > 술집 > 일본식주점,철길부산집 공덕더샵점,126.949283244204,37.5443173307238,", live music, romantic","[' 술집 ', ' 일본식주점']","[0.12957309, 0.13517678, 0.35158497]","[0.12981042, 0.088141754, 0.028207535]","[0.27513772, 0.09911163, 0.06528326]","[0.091147065, 0.10163056, 0.27855042]"
서울 마포구 도화동 553,음식점 > 한식,한그릇식탁,126.949356571259,37.5429766751485,"authentic, comfort food, outdoor seating",[' 한식'],"[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 마포구 도화동 553,음식점 > 한식,진미회관,126.949379185094,37.5430019128295,"authentic, comfort food, outdoor seating",[' 한식'],"[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 마포구 도화동 553,음식점 > 한식 > 두부전문점,황매산손두부,126.949383738076,37.5429622708049,"authentic, comfort food, outdoor seating","[' 한식 ', ' 두부전문점']","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 마포구 공덕동 476,음식점 > 양식,크리핀,126.94825322125192,37.544749363466885,", romantic, vegetarian options",[' 양식'],"[0.35158497, 0.13680255, 0.023920046]","[0.028207535, 0.1363306, 0.046348408]","[0.06528326, 0.13114232, 0.04468237]","[0.27855042, 0.19798598, 0.029084]"
서울 마포구 도화동 560,음식점 > 분식,김밥과스파게티,126.94782674620076,37.54294267216439,", great value, romantic",[' 분식'],"[0.14853188, 0.0054987967, 0.35158497]","[0.1500135, 0.16450217, 0.028207535]","[0.15217099, 0.014076366, 0.06528326]","[0.18838301, 0.0307622, 0.27855042]"
서울 마포구 공덕동 476,"음식점 > 간식 > 제과,베이커리",달콤베이킹스튜디오,126.948409422808,37.5446845598724,", fast service, vegetarian options","[' 간식 ', ' 제과,베이커리']","[0.12594959, 0.030159144, 0.13680255, 0.023920046]","[0.19303492, 0.025797103, 0.1363306, 0.046348408]","[0.03325261, 0.11640163, 0.13114232, 0.04468237]","[0.06442577, 0.060200844, 0.19798598, 0.029084]"
서울 마포구 공덕동 476,음식점 > 중식 > 중국요리,고래반점,126.948257748783,37.5447475634525,", fast service, live music","[' 중식 ', ' 중국요리']","[0.12594959, 0.030159144, 0.12957309, 0.13517678]","[0.19303492, 0.025797103, 0.12981042, 0.088141754]","[0.03325261, 0.11640163, 0.27513772, 0.09911163]","[0.06442577, 0.060200844, 0.091147065, 0.10163056]"
서울 마포구 도화동 553,음식점 > 한식,미강식당,126.949356571259,37.5429766751485,"authentic, comfort food, great value",[' 한식'],"[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 마포구 도화동 553,음식점 > 양식,마스터즈스카이라운지,126.94938028313446,37.54305146827021,", outdoor seating, family-friendly",[' 양식'],"[0.2247931, 0.299782, 0.14834175, 0.3696603]","[0.0008684322, 0.010771206, -0.0036287755, 0.18824443]","[0.1381198, 0.13605465, 0.09837278, 0.13068762]","[0.0041337293, -0.032304913, 0.4891515, 0.19484729]"
서울 마포구 염리동 157-13,음식점 > 일식,오롯,126.945299043197,37.5458112108655,", live music, romantic",[' 일식'],"[0.12957309, 0.13517678, 0.35158497]","[0.12981042, 0.088141754, 0.028207535]","[0.27513772, 0.09911163, 0.06528326]","[0.091147065, 0.10163056, 0.27855042]"
서울 마포구 염리동 157-8,"음식점 > 한식 > 육류,고기 > 닭요리",계고기집,126.945561450913,37.5459771159484,"authentic, comfort food, outdoor seating","[' 한식 ', ' 육류,고기 ', ' 닭요리']","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 마포구 염리동 159-5,음식점 > 한식 > 국수,옥면가,126.9458988561371,37.5457123773081,"authentic, comfort food, great value","[' 한식 ', ' 국수']","[0.18852618, 0.30283868, 0.1538816, 0.14853188, 0.0054987967]","[0.12735711, 0.11346475, 0.22343624, 0.1500135, 0.16450217]","[0.017013624, 0.1585826, 0.15315904, 0.15217099, 0.014076366]","[0.08109746, 0.17046574, 0.020275917, 0.18838301, 0.0307622]"
서울 마포구 염리동 159-9,"음식점 > 한식 > 육류,고기 > 곱창,막창",달팽이가그린집 황소곱창,126.94583329325876,37.545616841353535,"authentic, comfort food, outdoor seating","[' 한식 ', ' 육류,고기 ', ' 곱창,막창']","[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 마포구 염리동 161-5,"음식점 > 한식 > 육류,고기",고기꾼김춘배 공덕직영점,126.94584046538952,37.54508795818039,"authentic, comfort food, live music","[' 한식 ', ' 육류,고기']","[0.18852618, 0.30283868, 0.1538816, 0.12957309, 0.13517678]","[0.12735711, 0.11346475, 0.22343624, 0.12981042, 0.088141754]","[0.017013624, 0.1585826, 0.15315904, 0.27513772, 0.09911163]","[0.08109746, 0.17046574, 0.020275917, 0.091147065, 0.10163056]"
서울 마포구 염리동 159-8,"음식점 > 한식 > 육류,고기",육회어때 염리점,126.94598948051524,37.54557726893782,"authentic, comfort food, romantic","[' 한식 ', ' 육류,고기']","[0.18852618, 0.30283868, 0.1538816, 0.35158497]","[0.12735711, 0.11346475, 0.22343624, 0.028207535]","[0.017013624, 0.1585826, 0.15315904, 0.06528326]","[0.08109746, 0.17046574, 0.020275917, 0.27855042]"
서울 마포구 염리동 157-6,음식점 > 양식 > 이탈리안,유진,126.945517494642,37.5457356279417,", family-friendly, vegetarian options","[' 양식 ', ' 이탈리안']","[0.14834175, 0.3696603, 0.13680255, 0.023920046]","[-0.0036287755, 0.18824443, 0.1363306, 0.046348408]","[0.09837278, 0.13068762, 0.13114232, 0.04468237]","[0.4891515, 0.19484729, 0.19798598, 0.029084]"
서울 마포구 염리동 159-7,음식점 > 한식,솜솜,126.94605507017774,37.54563586385797,"authentic, comfort food, outdoor seating",[' 한식'],"[0.18852618, 0.30283868, 0.1538816, 0.2247931, 0.299782]","[0.12735711, 0.11346475, 0.22343624, 0.0008684322, 0.010771206]","[0.017013624, 0.1585826, 0.15315904, 0.1381198, 0.13605465]","[0.08109746, 0.17046574, 0.020275917, 0.0041337293, -0.032304913]"
서울 마포구 염리동 157-3,"음식점 > 한식 > 찌개,전골 > 킹콩부대찌개",킹콩부대찌개 마포대흥오남매행복점,126.945717612932,37.545973583843,"authentic, comfort food, fast service","[' 한식 ', ' 찌개,전골 ', ' 킹콩부대찌개']","[0.18852618, 0.30283868, 0.1538816, 0.12594959, 0.030159144]","[0.12735711, 0.11346475, 0.22343624, 0.19303492, 0.025797103]","[0.017013624, 0.1585826, 0.15315904, 0.03325261, 0.11640163]","[0.08109746, 0.17046574, 0.020275917, 0.06442577, 0.060200844]"
서울 마포구 염리동 157-16,음식점 > 술집 > 와인바,비닐하우스 공덕점,126.945418882411,37.5459608321535,", romantic, fast service","[' 술집 ', ' 와인바']","[0.35158497, 0.12594959, 0.030159144]","[0.028207535, 0.19303492, 0.025797103]","[0.06528326, 0.03325261, 0.11640163]","[0.27855042, 0.06442577, 0.060200844]"
서울 마포구 염리동 159-13,음식점 > 간식 > 토스트 > 이삭토스트,이삭토스트 마포염리점,126.94610243780971,37.54585663024913,", romantic, live music","[' 간식 ', ' 토스트 ', ' 이삭토스트']","[0.35158497, 0.12957309, 0.13517678]","[0.028207535, 0.12981042, 0.088141754]","[0.06528326, 0.27513772, 0.09911163]","[0.27855042, 0.091147065, 0.10163056]"
서울 마포구 염리동 159-2,음식점 > 간식 > 닭강정,마초닭강정,126.946163614841,37.545757548265,", live music, family-friendly","[' 간식 ', ' 닭강정']","[0.12957309, 0.13517678, 0.14834175, 0.3696603]","[0.12981042, 0.088141754, -0.0036287755, 0.18824443]","[0.27513772, 0.09911163, 0.09837278, 0.13068762]","[0.091147065, 0.10163056, 0.4891515, 0.19484729]"
서울 마포구 염리동 161-5,음식점 > 일식,야키토리 쇼몽,126.945762378128,37.5450996353282,", fast service, family-friendly",[' 일식'],"[0.12594959, 0.030159144, 0.14834175, 0.3696603]","[0.19303492, 0.025797103, -0.0036287755, 0.18824443]","[0.03325261, 0.11640163, 0.09837278, 0.13068762]","[0.06442577, 0.060200844, 0.4891515, 0.19484729]"
서울 마포구 염리동 157-18,음식점 > 술집 > 와인바,부떼이,126.945249140011,37.5459661595659,", fast service, outdoor seating","[' 술집 ', ' 와인바']","[0.12594959, 0.030159144, 0.2247931, 0.299782]","[0.19303492, 0.025797103, 0.0008684322, 0.010771206]","[0.03325261, 0.11640163, 0.1381198, 0.13605465]","[0.06442577, 0.060200844, 0.0041337293, -0.032304913]"
서울 마포구 공덕동 476,"음식점 > 일식 > 초밥,롤",이요이요 파크자이3호점,126.94714385319212,37.54535524452728,", vegetarian options, fast service","[' 일식 ', ' 초밥,롤']","[0.13680255, 0.023920046, 0.12594959, 0.030159144]","[0.1363306, 0.046348408, 0.19303492, 0.025797103]","[0.13114232, 0.04468237, 0.03325261, 0.11640163]","[0.19798598, 0.029084, 0.06442577, 0.060200844]"
서울 마포구 공덕동 476,"음식점 > 양식 > 스테이크,립",이스탄불그릴,126.94765098208924,37.54509688369288,", live music, fast service","[' 양식 ', ' 스테이크,립']","[0.12957309, 0.13517678, 0.12594959, 0.030159144]","[0.12981042, 0.088141754, 0.19303492, 0.025797103]","[0.27513772, 0.09911163, 0.03325261, 0.11640163]","[0.091147065, 0.10163056, 0.06442577, 0.060200844]"
서울 마포구 공덕동 476,음식점 > 일식,오롯로바타,126.94651001553,37.5455684958895,", great value, outdoor seating",[' 일식'],"[0.14853188, 0.0054987967, 0.2247931, 0.299782]","[0.1500135, 0.16450217, 0.0008684322, 0.010771206]","[0.15217099, 0.014076366, 0.1381198, 0.13605465]","[0.18838301, 0.0307622, 0.0041337293, -0.032304913]"
서울 마포구 공덕동 476,음식점 > 치킨 > 바른치킨,바른치킨 공덕파크자이점,126.94755822373216,37.54505269357714,", family-friendly, romantic","[' 치킨 ', ' 바른치킨']","[0.14834175, 0.3696603, 0.35158497]","[-0.0036287755, 0.18824443, 0.028207535]","[0.09837278, 0.13068762, 0.06528326]","[0.4891515, 0.19484729, 0.27855042]"
서울 마포구 공덕동 477,"음식점 > 간식 > 제과,베이커리",수더분,126.94659834976,37.5454694259737,", live music, romantic","[' 간식 ', ' 제과,베이커리']","[0.12957309, 0.13517678, 0.35158497]","[0.12981042, 0.088141754, 0.028207535]","[0.27513772, 0.09911163, 0.06528326]","[0.091147065, 0.10163056, 0.27855042]"
서울 마포구 공덕동 476,"음식점 > 한식 > 육류,고기 > 갈비",온다옴,126.94765661036404,37.54513923314689,"authentic, comfort food, family-friendly","[' 한식 ', ' 육류,고기 ', ' 갈비']","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 마포구 공덕동 476,"음식점 > 일식 > 돈까스,우동",우동이요이요 2호점,126.94769067729725,37.54496805840678,", vegetarian options, great value","[' 일식 ', ' 돈까스,우동']","[0.13680255, 0.023920046, 0.14853188, 0.0054987967]","[0.1363306, 0.046348408, 0.1500135, 0.16450217]","[0.13114232, 0.04468237, 0.15217099, 0.014076366]","[0.19798598, 0.029084, 0.18838301, 0.0307622]"
서울 마포구 공덕동 476,음식점 > 양식,만월,126.94680786148336,37.54523165677728,", great value, vegetarian options",[' 양식'],"[0.14853188, 0.0054987967, 0.13680255, 0.023920046]","[0.1500135, 0.16450217, 0.1363306, 0.046348408]","[0.15217099, 0.014076366, 0.13114232, 0.04468237]","[0.18838301, 0.0307622, 0.19798598, 0.029084]"
서울 마포구 공덕동 476,음식점 > 한식,공덕집,126.94768492057332,37.54510951272149,"authentic, comfort food, family-friendly",[' 한식'],"[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 마포구 공덕동 477,"음식점 > 한식 > 해물,생선 > 회",후포항,126.947053341407,37.5453344809989,"authentic, comfort food, family-friendly","[' 한식 ', ' 해물,생선 ', ' 회']","[0.18852618, 0.30283868, 0.1538816, 0.14834175, 0.3696603]","[0.12735711, 0.11346475, 0.22343624, -0.0036287755, 0.18824443]","[0.017013624, 0.1585826, 0.15315904, 0.09837278, 0.13068762]","[0.08109746, 0.17046574, 0.020275917, 0.4891515, 0.19484729]"
서울 마포구 공덕동 476,음식점 > 양식 > 이탈리안,다토,126.9468191139052,37.54532086075648,", great value, fast service","[' 양식 ', ' 이탈리안']","[0.14853188, 0.0054987967, 0.12594959, 0.030159144]","[0.1500135, 0.16450217, 0.19303492, 0.025797103]","[0.15217099, 0.014076366, 0.03325261, 0.11640163]","[0.18838301, 0.0307622, 0.06442577, 0.060200844]"
서울 마포구 공덕동 476,음식점 > 분식 > 떡볶이,소소떡볶이 마포공덕점,126.946617539757,37.5455352075823,", fast service, vegetarian options","[' 분식 ', ' 떡볶이']","[0.12594959, 0.030159144, 0.13680255, 0.023920046]","[0.19303492, 0.025797103, 0.1363306, 0.046348408]","[0.03325261, 0.11640163, 0.13114232, 0.04468237]","[0.06442577, 0.060200844, 0.19798598, 0.029084]"
서울 마포구 공덕동 476,음식점 > 분식,상아김밥 마포점,126.94704198736264,37.54538853585268,", great value, romantic",[' 분식'],"[0.14853188, 0.0054987967, 0.35158497]","[0.1500135, 0.16450217, 0.028207535]","[0.15217099, 0.014076366, 0.06528326]","[0.18838301, 0.0307622, 0.27855042]"
서울 마포구 공덕동 476,음식점 > 양식,그린데이즈,126.94661767788936,37.54534149284365,", live music, romantic",[' 양식'],"[0.12957309, 0.13517678, 0.35158497]","[0.12981042, 0.088141754, 0.028207535]","[0.27513772, 0.09911163, 0.06528326]","[0.091147065, 0.10163056, 0.27855042]"
서울 마포구 공덕동 476,음식점 > 일식,오레타치카레,126.946985567823,37.5451632607609,", family-friendly, vegetarian options",[' 일식'],"[0.14834175, 0.3696603, 0.13680255, 0.023920046]","[-0.0036287755, 0.18824443, 0.1363306, 0.046348408]","[0.09837278, 0.13068762, 0.13114232, 0.04468237]","[0.4891515, 0.19484729, 0.19798598, 0.029084]"
서울 마포구 공덕동 476,음식점 > 샐러드,프레시크레딧 공덕파크자이점,126.94708743973877,37.54512095949429,", live music, great value",[' 샐러드'],"[0.12957309, 0.13517678, 0.14853188, 0.0054987967]","[0.12981042, 0.088141754, 0.1500135, 0.16450217]","[0.27513772, 0.09911163, 0.15217099, 0.014076366]","[0.091147065, 0.10163056, 0.18838301, 0.0307622]"
서울 마포구 공덕동 477,음식점 > 술집 > 일본식주점,카에데,126.946996730501,37.5453795055564,", great value, fast service","[' 술집 ', ' 일본식주점']","[0.14853188, 0.0054987967, 0.12594959, 0.030159144]","[0.1500135, 0.16450217, 0.19303492, 0.025797103]","[0.15217099, 0.014076366, 0.03325261, 0.11640163]","[0.18838301, 0.0307622, 0.06442577, 0.060200844]"
