address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 서대문구 창천동 33-30,CE7,카페,음식점 > 카페 > 공차,,19749731,02-3143-0404,공차 신촌연세로점,http://place.map.kakao.com/19749731,서울 서대문구 연세로 27,126.93673956054762,37.558042488934
서울 서대문구 창천동 53-82,CE7,카페,음식점 > 카페 > 테마카페 > 북카페,,124990348,,책다방 위숨,http://place.map.kakao.com/124990348,서울 서대문구 연세로9길 34-1,126.934859147423,37.5586613524256
서울 서대문구 창천동 33-19,CE7,카페,음식점 > 카페 > 커피전문점 > 컴포즈커피,,176933825,02-336-1955,컴포즈커피 신촌연세대점,http://place.map.kakao.com/176933825,서울 서대문구 연세로 29-1,126.93674497568178,37.558330810902056
서울 서대문구 창천동 57-25,CE7,카페,음식점 > 카페 > 테마카페 > 고양이카페,,2050841736,070-8899-9997,랙돌고양이카페&분양디캣,http://place.map.kakao.com/2050841736,서울 서대문구 연세로5나길 10,126.935687855747,37.5570607348332
서울 서대문구 창천동 57-8,CE7,카페,"가정,생활 > 여가시설 > 보드카페",,1653896730,0507-1357-0343,데블다이스 보드게임카페 신촌점,http://place.map.kakao.com/1653896730,서울 서대문구 연세로5가길 1,126.936100971775,37.5570321272192
서울 서대문구 창천동 52-46,CE7,카페,음식점 > 카페 > 커피전문점,,405087913,02-6015-7993,안다르커피,http://place.map.kakao.com/405087913,서울 서대문구 연세로9길 25,126.935384508765,37.5584129659297
서울 서대문구 창천동 52-130,CE7,카페,음식점 > 카페 > 테마카페,,97734177,02-336-1777,마스터키프라임 신촌퍼플릭,http://place.map.kakao.com/97734177,서울 서대문구 연세로7안길 20,126.93570496289,37.5582257334808
서울 서대문구 창천동 33-38,CE7,카페,음식점 > 카페,,21394782,,카페포엠,http://place.map.kakao.com/21394782,서울 서대문구 연세로 25,126.9366887603952,37.557889292194965
서울 서대문구 창천동 33-46,CE7,카페,음식점 > 카페 > 테마카페 > 사주카페,,1261422690,010-4946-8837,썸타로사주 신촌본점,http://place.map.kakao.com/1261422690,서울 서대문구 연세로7안길 2,126.93647158374245,37.55774411500169
서울 서대문구 창천동 52-46,CE7,카페,음식점 > 카페 > 테마카페,,912842418,02-332-2478,룸익스케이프 올리브점,http://place.map.kakao.com/912842418,서울 서대문구 연세로9길 25,126.935375463881,37.5584021490149
서울 서대문구 창천동 52-82,CE7,카페,음식점 > 카페,,152685689,02-365-0606,한숨,http://place.map.kakao.com/152685689,서울 서대문구 연세로9길 30,126.93517157999594,37.558591246620296
서울 서대문구 창천동 57-33,CE7,카페,음식점 > 카페 > 테마카페,,690123759,010-8432-5687,룸익스케이프 인디고블루점,http://place.map.kakao.com/690123759,서울 서대문구 연세로5가길 21,126.935426287644,37.5572137616
서울 서대문구 창천동 52-65,CE7,카페,음식점 > 카페 > 테마카페,,42417624,,파노라마 신촌점,http://place.map.kakao.com/42417624,서울 서대문구 연세로7안길 21,126.93555691299,37.557978779564
서울 서대문구 창천동 57-25,CE7,카페,음식점 > 카페 > 테마카페 > 고양이카페,,1621622671,070-8899-9997,랙돌고양이 카페 디캣,http://place.map.kakao.com/1621622671,서울 서대문구 연세로5나길 10,126.935687855747,37.5570607348332
서울 서대문구 창천동 57-25,CE7,카페,음식점 > 카페,,27494806,070-8225-6516,꿈꾸는옥탑,http://place.map.kakao.com/27494806,서울 서대문구 연세로5나길 10,126.935698040789,37.5570616413778
서울 서대문구 창천동 33-36,CE7,카페,음식점 > 카페 > 커피전문점,,1308203630,,만족커피 신촌연세대점,http://place.map.kakao.com/1308203630,서울 서대문구 연세로 25-1,126.93668528885,37.5579793900456
서울 서대문구 창천동 33-47,CE7,카페,음식점 > 카페,,1222243512,02-333-0600,마시그래이 신촌점,http://place.map.kakao.com/1222243512,서울 서대문구 연세로7안길 2,126.936408217772,37.5577287639386
서울 서대문구 창천동 57-57,CE7,카페,음식점 > 카페 > 테마카페 > 라이브카페,,147163161,,멜론콜리,http://place.map.kakao.com/147163161,서울 서대문구 연세로5가길 25,126.935231625776,37.5572127539803
서울 서대문구 창천동 52-43,CE7,카페,음식점 > 카페 > 테마카페 > 라이브카페,,1859262551,02-363-6373,비긴어게인,http://place.map.kakao.com/1859262551,서울 서대문구 연세로7안길 10-3,126.93620178441738,37.558258438875576
서울 서대문구 창천동 52-83,CE7,카페,음식점 > 카페,,301037533,,오늘도빙수앤커피,http://place.map.kakao.com/301037533,서울 서대문구 연세로9길 13,126.936079387196,37.5584520870422
서울 서대문구 창천동 33-38,CE7,카페,음식점 > 카페 > 생과일전문점,,1388004301,,레몬트리,http://place.map.kakao.com/1388004301,서울 서대문구 연세로 25,126.936711418653,37.5578622744286
서울 서대문구 창천동 18-31,CE7,카페,"가정,생활 > 여가시설 > 보드카페 > 레드버튼",,1520672825,02-363-3799,레드버튼 신촌점,http://place.map.kakao.com/1520672825,서울 서대문구 연세로 8,126.93713158887188,37.5561776340198
서울 서대문구 창천동 18-21,CE7,카페,"가정,생활 > 여가시설 > 보드카페 > 홈즈앤루팡",,1280112931,02-365-8282,홈즈앤루팡 신촌점,http://place.map.kakao.com/1280112931,서울 서대문구 연세로 12,126.93720137441,37.5566335758204
서울 서대문구 창천동 18-55,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,10538396,1522-3232,스타벅스 신촌점,http://place.map.kakao.com/10538396,서울 서대문구 연세로 10-1,126.937110958522,37.5564857641334
서울 서대문구 창천동 18-29,CE7,카페,음식점 > 카페 > 커피전문점 > 커피빈,,10821672,02-363-5572,커피빈 신촌점,http://place.map.kakao.com/10821672,서울 서대문구 연세로 8-1,126.93708737814072,37.55626410622014
서울 서대문구 창천동 20-51,CE7,카페,음식점 > 카페 > 테마카페,,27288806,02-2138-1187,미스터힐링 신촌점,http://place.map.kakao.com/27288806,서울 서대문구 신촌로 119,126.939030691972,37.5561335800724
서울 서대문구 창천동 18-46,CE7,카페,음식점 > 카페 > 커피전문점 > 빽다방,,27227111,02-363-3284,빽다방 신촌역점,http://place.map.kakao.com/27227111,서울 서대문구 연세로2길 6,126.93714768376834,37.555879412443986
서울 서대문구 창천동 18-11,CE7,카페,음식점 > 카페 > 테마카페,,27329834,010-2940-5680,룸익스케이프 블랙점,http://place.map.kakao.com/27329834,서울 서대문구 연세로4길 6,126.9373595812,37.5569183750075
서울 서대문구 창천동 18-29,CE7,카페,음식점 > 카페 > 커피전문점,,1394087762,070-7760-7765,캐치카페 신촌,http://place.map.kakao.com/1394087762,서울 서대문구 연세로 8-1,126.93730574006,37.5563417081432
서울 서대문구 창천동 18-15,CE7,카페,음식점 > 카페,,211351831,,카페앤 신촌점,http://place.map.kakao.com/211351831,서울 서대문구 연세로4길 4,126.937164909478,37.556929984532
서울 서대문구 창천동 18-84,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페 > 디저트39,,1700220005,,디저트39 신촌역점,http://place.map.kakao.com/1700220005,서울 서대문구 연세로2길 3,126.937131692572,37.5560541974309
서울 서대문구 창천동 29-81,CE7,카페,음식점 > 카페 > 커피전문점,,312644160,070-8657-3675,라떼킹 신촌점,http://place.map.kakao.com/312644160,서울 서대문구 신촌로 109,126.938402804336,37.5558539449751
서울 서대문구 창천동 29-75,CE7,카페,음식점 > 카페 > 바나프레소,,688185412,02-393-1088,바나프레소 신촌역점,http://place.map.kakao.com/688185412,서울 서대문구 신촌로 113,126.938632525943,37.5558801935214
서울 서대문구 창천동 29-16,CE7,카페,음식점 > 카페,,22321058,02-364-0202,작은카페,http://place.map.kakao.com/22321058,서울 서대문구 연세로2길 31,126.938586838596,37.5563892333011
서울 마포구 노고산동 40-36,CE7,카페,음식점 > 카페,,1765469128,0507-1310-4690,리릭스커피컴퍼니,http://place.map.kakao.com/1765469128,서울 마포구 신촌로 116,126.938576405612,37.5553116349247
서울 서대문구 창천동 29-81,CE7,카페,음식점 > 카페 > 테마카페 > 무인카페,,1333365151,,핑거커피 신촌점,http://place.map.kakao.com/1333365151,서울 서대문구 신촌로 109,126.938150430245,37.5558493080567
서울 서대문구 창천동 18-52,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,2111655597,,에잇비돌체 신촌점,http://place.map.kakao.com/2111655597,서울 서대문구 신촌로 99,126.937156897331,37.5556893068856
서울 서대문구 창천동 29-81,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,398802109,010-4157-5016,카페시크릿,http://place.map.kakao.com/398802109,서울 서대문구 신촌로 109,126.9382657234282,37.556024161896694
서울 서대문구 창천동 18-32,CE7,카페,음식점 > 카페 > 테마카페,,161293945,02-363-4300,플로체플라워 신촌1호점,http://place.map.kakao.com/161293945,서울 서대문구 연세로2가길 5,126.937351130604,37.5561975726554
서울 서대문구 창천동 18-34,CE7,카페,음식점 > 카페 > 테마카페,,112070381,,플라체,http://place.map.kakao.com/112070381,서울 서대문구 연세로2가길 5,126.937369253594,37.5561795623223
서울 서대문구 창천동 29-75,CE7,카페,음식점 > 카페,,23612249,,베네피트카페 신촌YBM점,http://place.map.kakao.com/23612249,서울 서대문구 신촌로 113,126.938573609669,37.5559603516573
서울 마포구 노고산동 19-52,CE7,카페,음식점 > 카페,,1424646256,0507-1356-7188,댓커피,http://place.map.kakao.com/1424646256,서울 마포구 백범로1길 60,126.93991627951546,37.555431256023574
서울 서대문구 창천동 20-25,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17127080,1522-3232,스타벅스 신촌아트레온점,http://place.map.kakao.com/17127080,서울 서대문구 신촌로 129,126.940393021019,37.5564982786297
서울 마포구 노고산동 40-1,CE7,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,,804577234,02-719-2588,투썸플레이스 마포노고산점,http://place.map.kakao.com/804577234,서울 마포구 신촌로 128,126.9399295572735,37.55580878072797
서울 서대문구 창천동 20-41,CE7,카페,음식점 > 카페 > 커피전문점 > 메가MGC커피,,1647161658,02-365-6051,메가MGC커피 신촌역점,http://place.map.kakao.com/1647161658,서울 서대문구 신촌로 121,126.939297724929,37.5562057974519
서울 서대문구 창천동 20-99,CE7,카페,음식점 > 카페 > 커피전문점 > 더벤티,,27273250,02-364-8368,더벤티 신촌점,http://place.map.kakao.com/27273250,서울 서대문구 신촌로 125,126.9398488417373,37.556259238348844
서울 서대문구 창천동 20-30,CE7,카페,음식점 > 카페 > 테마카페,,546677102,,어썸차드 신촌점,http://place.map.kakao.com/546677102,서울 서대문구 신촌로 127,126.939967506576,37.5564692311313
서울 서대문구 대현동 104-58,CE7,카페,음식점 > 카페 > 커피전문점,,26002225,,사주카페,http://place.map.kakao.com/26002225,서울 서대문구 신촌로 139-1,126.941429508361,37.5567474726059
서울 서대문구 창천동 20-25,CE7,카페,음식점 > 카페,,21441512,,카페탄츠,http://place.map.kakao.com/21441512,서울 서대문구 신촌로 129,126.940229997368,37.5565630680259
서울 서대문구 창천동 20-25,CE7,카페,음식점 > 카페,,8001589,,에이프릴라임,http://place.map.kakao.com/8001589,서울 서대문구 신촌로 129,126.940343140749,37.5566027691303
서울 서대문구 창천동 20-25,CE7,카페,음식점 > 카페,,10827912,02-365-8264,커피섬,http://place.map.kakao.com/10827912,서울 서대문구 신촌로 129,126.94033866834,37.5565342910721
서울 서대문구 창천동 31-80,CE7,카페,"가정,생활 > 여가시설 > 보드카페 > 히어로보드게임카페",,1968719466,02-6402-5700,히어로보드게임카페 신촌점,http://place.map.kakao.com/1968719466,서울 서대문구 명물길 23,126.937943686926,37.5581386336446
서울 서대문구 창천동 31-4,CE7,카페,음식점 > 카페 > 다방,,18826661,02-363-1222,독수리다방,http://place.map.kakao.com/18826661,서울 서대문구 연세로 36,126.93723126168338,37.558781568940425
서울 서대문구 창천동 13-35,CE7,카페,음식점 > 카페,,8122805,02-392-7523,클로리스 신촌점,http://place.map.kakao.com/8122805,서울 서대문구 연세로4길 38,126.93874867003971,37.557782259130036
서울 서대문구 창천동 13-26,CE7,카페,음식점 > 카페 > 커피전문점,,16418510,02-3147-1327,미네르바,http://place.map.kakao.com/16418510,서울 서대문구 명물길 18,126.9378523866681,37.55768898805463
서울 서대문구 창천동 13-14,CE7,카페,음식점 > 카페 > 커피전문점,,13594462,02-313-7523,에이투지카페,http://place.map.kakao.com/13594462,서울 서대문구 연세로4길 29,126.93830735470554,37.557691929647504
서울 서대문구 창천동 13-19,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,12695523,1522-3232,스타벅스 신촌명물거리점,http://place.map.kakao.com/12695523,서울 서대문구 명물길 24,126.938155627947,37.5577765440044
서울 서대문구 창천동 18-5,CE7,카페,음식점 > 카페,,9619284,,휴,http://place.map.kakao.com/9619284,서울 서대문구 명물길 6,126.937377339425,37.5573364471509
서울 서대문구 창천동 18-8,CE7,카페,음식점 > 카페,,20526285,,카페 나무,http://place.map.kakao.com/20526285,서울 서대문구 명물길 2,126.937205396361,37.5572354441408
서울 서대문구 창천동 5-58,CE7,카페,음식점 > 카페,,2020240735,070-7543-6627,포티드,http://place.map.kakao.com/2020240735,서울 서대문구 명물길 36-3,126.938816185683,37.5582598226086
서울 서대문구 창천동 31-12,CE7,카페,음식점 > 카페 > 커피전문점 > 할리스,,21325305,02-393-2004,할리스 신촌점,http://place.map.kakao.com/21325305,서울 서대문구 연세로 34,126.937072945374,37.5586229091958
서울 서대문구 창천동 31-27,CE7,카페,음식점 > 카페 > 커피전문점 > 투썸플레이스,,1402782800,02-6959-0262,투썸플레이스 신촌연세로점,http://place.map.kakao.com/1402782800,서울 서대문구 연세로 28,126.937118664847,37.5580895432947
서울 서대문구 창천동 50-19,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,177773556,070-8800-2409,라플로레종,http://place.map.kakao.com/177773556,서울 서대문구 명물1길 28,126.937419259038,37.5586366082173
서울 서대문구 창천동 5-39,CE7,카페,음식점 > 카페,,12591155,,초코블로썸,http://place.map.kakao.com/12591155,서울 서대문구 명물길 50-4,126.939196236748,37.5585375260353
서울 서대문구 창천동 5-62,CE7,카페,음식점 > 카페,,17358576,070-4062-2788,마이시크릿메이트,http://place.map.kakao.com/17358576,서울 서대문구 연세로4길 47,126.93907653072309,37.558214907378556
서울 서대문구 창천동 13-29,CE7,카페,음식점 > 카페 > 바나프레소,,930505287,070-8998-8981,바나프레소 신촌점,http://place.map.kakao.com/930505287,서울 서대문구 명물길 14,126.93767370034,37.5575294173655
서울 서대문구 창천동 9-20,CE7,카페,음식점 > 카페,,1430301098,,카페 플레이스,http://place.map.kakao.com/1430301098,서울 서대문구 연세로 20,126.937062593033,37.5574750333645
서울 서대문구 창천동 41-6,CE7,카페,음식점 > 카페 > 테마카페,,72705514,0507-1317-4291,탐정크루 신촌2호점,http://place.map.kakao.com/72705514,서울 서대문구 명물길 19,126.93761216289217,37.55803574526339
서울 서대문구 창천동 31-20,CE7,카페,음식점 > 카페 > 생과일전문점 > 쥬씨,,1435026930,,쥬씨 신촌점,http://place.map.kakao.com/1435026930,서울 서대문구 연세로 30,126.93708225417357,37.55832017915067
서울 서대문구 창천동 18-1,CE7,카페,음식점 > 카페,,505994572,,삼층카페,http://place.map.kakao.com/505994572,서울 서대문구 명물길 10,126.937522138696,37.5574158116159
서울 서대문구 창천동 13-50,CE7,카페,음식점 > 카페,,26830994,070-8251-8179,콩,http://place.map.kakao.com/26830994,서울 서대문구 연세로4길 24,126.938183111928,37.5573873276143
서울 서대문구 창천동 13-111,CE7,카페,음식점 > 카페,,1580106975,070-8230-8958,플릭온커피,http://place.map.kakao.com/1580106975,서울 서대문구 연세로4길 40,126.938873068866,37.5578994532281
서울 서대문구 창천동 13-8,CE7,카페,음식점 > 카페 > 테마카페 > 디저트카페,,1313432169,,10593베이글커피하우스 신촌점,http://place.map.kakao.com/1313432169,서울 서대문구 명물길 28,126.93827878184553,37.55802978864214
서울 서대문구 창천동 13-1,CE7,카페,음식점 > 카페 > 테마카페 > 사주카페,,606314892,,사주랑타로랑,http://place.map.kakao.com/606314892,서울 서대문구 명물길 34,126.93851745026,37.5581947956353
서울 서대문구 창천동 41-14,CE7,카페,음식점 > 카페,,27301657,,샤갈의눈내리는마을,http://place.map.kakao.com/27301657,서울 서대문구 명물길 21,126.93767546108,37.5581330863803
서울 서대문구 창천동 13-5,CE7,카페,음식점 > 카페,,10053773,02-365-8910,화수목,http://place.map.kakao.com/10053773,서울 서대문구 연세로4길 39,126.938676126114,37.5579173710456
서울 서대문구 창천동 18-5,CE7,카페,"가정,생활 > 여가시설 > 보드카페",,15730796,070-8793-3538,펀타임,http://place.map.kakao.com/15730796,서울 서대문구 명물길 6,126.937404522804,37.5573112336432
서울 서대문구 창천동 18-8,CE7,카페,음식점 > 카페,,2125296694,,카페테라스,http://place.map.kakao.com/2125296694,서울 서대문구 명물길 2,126.937196356649,37.5572183203854
서울 서대문구 창천동 31-30,CE7,카페,음식점 > 카페,,1398968996,02-363-2325,차미리 연대점,http://place.map.kakao.com/1398968996,서울 서대문구 연세로 26,126.937123358498,37.5578913264289
서울 서대문구 창천동 18-1,CE7,카페,"가정,생활 > 여가시설 > 보드카페",,15326532,02-313-2142,펀까페,http://place.map.kakao.com/15326532,서울 서대문구 명물길 10,126.93753120784,37.5573977964704
서울 서대문구 창천동 5-94,CE7,카페,음식점 > 카페,,16051017,02-312-3126,예스터데이,http://place.map.kakao.com/16051017,서울 서대문구 연세로4길 48,126.939201118193,37.5581014459651
서울 서대문구 창천동 31-20,CE7,카페,음식점 > 카페 > 차얌,,295134646,,차얌 신촌점,http://place.map.kakao.com/295134646,서울 서대문구 연세로 30,126.937132094725,37.5582697498637
서울 서대문구 창천동 5-56,CE7,카페,음식점 > 카페 > 테마카페 > 사주카페,,27481409,02-393-8465,행복별사주카페,http://place.map.kakao.com/27481409,서울 서대문구 명물길 36,126.938644143991,37.5582741492842
서울 서대문구 창천동 5-49,CE7,카페,음식점 > 카페,,27248614,,소설,http://place.map.kakao.com/27248614,서울 서대문구 연세로4길 51,126.939170402112,37.55829604551612
서울 서대문구 창천동 13-5,CE7,카페,음식점 > 카페,,9072792,02-364-5844,버슴새,http://place.map.kakao.com/9072792,서울 서대문구 연세로4길 39,126.938671599033,37.5579173686942
서울 서대문구 창천동 5-87,CE7,카페,음식점 > 카페,,8549805,,카사블랑카,http://place.map.kakao.com/8549805,서울 서대문구 연세로4길 50,126.939192061079,37.5581050452893
서울 서대문구 창천동 31-26,CE7,카페,음식점 > 카페,,547483377,,셀프커피숍,http://place.map.kakao.com/547483377,서울 서대문구 명물1길 2,126.937277363786,37.5577904966626
서울 서대문구 창천동 5-49,CE7,카페,음식점 > 카페 > 커피전문점,,15942444,,허밍,http://place.map.kakao.com/15942444,서울 서대문구 연세로4길 51,126.939160189755,37.558328476149
서울 서대문구 창천동 45-9,CE7,카페,음식점 > 카페,,26637286,070-4323-6684,브랜드집카페,http://place.map.kakao.com/26637286,서울 서대문구 명물길 27-18,126.938114177885,37.5586306675246
서울 서대문구 창천동 13-44,CE7,카페,음식점 > 카페,,723257410,,카페애니,http://place.map.kakao.com/723257410,서울 서대문구 연세로4길 28,126.938350531091,37.5574865248421
서울 서대문구 창천동 5-41,CE7,카페,음식점 > 카페,,1825910645,,그래인바운더리,http://place.map.kakao.com/1825910645,서울 서대문구 명물길 50-6,126.939325265477,37.5585303844362
서울 서대문구 창천동 4-113,CE7,카페,음식점 > 카페,,193971778,02-330-4394,카페바람,http://place.map.kakao.com/193971778,서울 서대문구 연세로2나길 57,126.93981579490435,37.55794769037941
서울 서대문구 창천동 5-32,CE7,카페,음식점 > 카페 > 테마카페 > 무인카페,,339685712,,패스트카페 신촌점,http://place.map.kakao.com/339685712,서울 서대문구 연세로4길 61,126.93954932872,37.5585665392494
